"dataelementUID","period","orgUnitUID","categoryOptionComboUID","ImplementingMechanismUID","dataValue",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","ICQVBpakGjE","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","LXuJtbiUk7o","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","R54ocOMuaZA","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","CuAKN91lKD6","NbvMUkJmS5N","57",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","MEQrzTnlr9a","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","VVHFpTkvtp2","NbvMUkJmS5N","57",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","FtKeuScH4zG","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","BXVSBShabAV","NbvMUkJmS5N","57",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","fKutkl1woOh","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","wzERTiClETp","NbvMUkJmS5N","57",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","VJLbRW6R553","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","qvpYnC3UQ7z","GWDE9M05Fyf","NbvMUkJmS5N","19",,
"Z5kOeISUYMI","2017","Jjb1kjRRNMD","Gm6B7Z9Tbxs","NbvMUkJmS5N","0",,
"Z5kOeISUYMI","2017","Jjb1kjRRNMD","xP7pDf7Dsya","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","cYxMZbJKie1","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","KLEhX0pJjLD","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","p9ngKMI1HlP","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","ICQVBpakGjE","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","LXuJtbiUk7o","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","R54ocOMuaZA","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","CuAKN91lKD6","NbvMUkJmS5N","20",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","MEQrzTnlr9a","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","VVHFpTkvtp2","NbvMUkJmS5N","20",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","FtKeuScH4zG","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","BXVSBShabAV","NbvMUkJmS5N","20",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","fKutkl1woOh","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","wzERTiClETp","NbvMUkJmS5N","20",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","VJLbRW6R553","NbvMUkJmS5N","19",,
"Z5kOeISUYMI","2017","Jjb1kjRRNMD","Gm6B7Z9Tbxs","NbvMUkJmS5N","0",,
"Z5kOeISUYMI","2017","Jjb1kjRRNMD","xP7pDf7Dsya","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","cYxMZbJKie1","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","KLEhX0pJjLD","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","p9ngKMI1HlP","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","ICQVBpakGjE","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","LXuJtbiUk7o","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","R54ocOMuaZA","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","CuAKN91lKD6","NbvMUkJmS5N","58",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","MEQrzTnlr9a","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","VVHFpTkvtp2","NbvMUkJmS5N","58",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","FtKeuScH4zG","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","BXVSBShabAV","NbvMUkJmS5N","58",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","fKutkl1woOh","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","Jjb1kjRRNMD","wzERTiClETp","NbvMUkJmS5N","58",,
"Z5kOeISUYMI","2017","bKNoJXJZYXg","Gm6B7Z9Tbxs","NbvMUkJmS5N","0",,
"Z5kOeISUYMI","2017","bKNoJXJZYXg","xP7pDf7Dsya","NbvMUkJmS5N","25",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","cYxMZbJKie1","NbvMUkJmS5N","13",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","KLEhX0pJjLD","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","p9ngKMI1HlP","NbvMUkJmS5N","38",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","ICQVBpakGjE","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","LXuJtbiUk7o","NbvMUkJmS5N","38",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","R54ocOMuaZA","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","CuAKN91lKD6","NbvMUkJmS5N","327",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","MEQrzTnlr9a","NbvMUkJmS5N","115",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","VVHFpTkvtp2","NbvMUkJmS5N","327",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","FtKeuScH4zG","NbvMUkJmS5N","115",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","BXVSBShabAV","NbvMUkJmS5N","327",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","fKutkl1woOh","NbvMUkJmS5N","115",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","wzERTiClETp","NbvMUkJmS5N","327",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","VJLbRW6R553","NbvMUkJmS5N","115",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","GWDE9M05Fyf","NbvMUkJmS5N","58",,
"L9y9A4uG3rY","2017","bKNoJXJZYXg","yboc4U6mh3p","NbvMUkJmS5N","58",,
"Z5kOeISUYMI","2017","jH6Z5wyMtrQ","Gm6B7Z9Tbxs","NbvMUkJmS5N","0",,
"Z5kOeISUYMI","2017","jH6Z5wyMtrQ","xP7pDf7Dsya","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","cYxMZbJKie1","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","KLEhX0pJjLD","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","p9ngKMI1HlP","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","ICQVBpakGjE","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","LXuJtbiUk7o","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","R54ocOMuaZA","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","CuAKN91lKD6","NbvMUkJmS5N","58",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","MEQrzTnlr9a","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","VVHFpTkvtp2","NbvMUkJmS5N","58",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","FtKeuScH4zG","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","BXVSBShabAV","NbvMUkJmS5N","58",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","fKutkl1woOh","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","wzERTiClETp","NbvMUkJmS5N","58",,
"L9y9A4uG3rY","2017","jH6Z5wyMtrQ","VJLbRW6R553","NbvMUkJmS5N","19",,
"Z5kOeISUYMI","2017","PENvTx4fphA","Gm6B7Z9Tbxs","NbvMUkJmS5N","0",,
"Z5kOeISUYMI","2017","PENvTx4fphA","xP7pDf7Dsya","NbvMUkJmS5N","6",,
"L9y9A4uG3rY","2017","PENvTx4fphA","cYxMZbJKie1","NbvMUkJmS5N","13",,
"L9y9A4uG3rY","2017","PENvTx4fphA","KLEhX0pJjLD","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","PENvTx4fphA","p9ngKMI1HlP","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","PENvTx4fphA","ICQVBpakGjE","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","PENvTx4fphA","LXuJtbiUk7o","NbvMUkJmS5N","77",,
"L9y9A4uG3rY","2017","PENvTx4fphA","R54ocOMuaZA","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","PENvTx4fphA","CuAKN91lKD6","NbvMUkJmS5N","96",,
"L9y9A4uG3rY","2017","PENvTx4fphA","MEQrzTnlr9a","NbvMUkJmS5N","77",,
"L9y9A4uG3rY","2017","PENvTx4fphA","VVHFpTkvtp2","NbvMUkJmS5N","96",,
"L9y9A4uG3rY","2017","PENvTx4fphA","FtKeuScH4zG","NbvMUkJmS5N","77",,
"L9y9A4uG3rY","2017","PENvTx4fphA","BXVSBShabAV","NbvMUkJmS5N","96",,
"L9y9A4uG3rY","2017","PENvTx4fphA","fKutkl1woOh","NbvMUkJmS5N","77",,
"L9y9A4uG3rY","2017","PENvTx4fphA","wzERTiClETp","NbvMUkJmS5N","96",,
"L9y9A4uG3rY","2017","PENvTx4fphA","VJLbRW6R553","NbvMUkJmS5N","77",,
"L9y9A4uG3rY","2017","PENvTx4fphA","GWDE9M05Fyf","NbvMUkJmS5N","38",,
"Z5kOeISUYMI","2017","k086cMTy5X8","Gm6B7Z9Tbxs","NbvMUkJmS5N","0",,
"Z5kOeISUYMI","2017","k086cMTy5X8","xP7pDf7Dsya","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","k086cMTy5X8","cYxMZbJKie1","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","k086cMTy5X8","KLEhX0pJjLD","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","k086cMTy5X8","p9ngKMI1HlP","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","k086cMTy5X8","ICQVBpakGjE","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","k086cMTy5X8","LXuJtbiUk7o","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","k086cMTy5X8","R54ocOMuaZA","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","k086cMTy5X8","CuAKN91lKD6","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","k086cMTy5X8","MEQrzTnlr9a","NbvMUkJmS5N","38",,
"L9y9A4uG3rY","2017","k086cMTy5X8","VVHFpTkvtp2","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","k086cMTy5X8","FtKeuScH4zG","NbvMUkJmS5N","38",,
"L9y9A4uG3rY","2017","k086cMTy5X8","BXVSBShabAV","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","k086cMTy5X8","fKutkl1woOh","NbvMUkJmS5N","38",,
"L9y9A4uG3rY","2017","k086cMTy5X8","wzERTiClETp","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","k086cMTy5X8","VJLbRW6R553","NbvMUkJmS5N","38",,
"L9y9A4uG3rY","2017","k086cMTy5X8","GWDE9M05Fyf","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","k086cMTy5X8","yboc4U6mh3p","NbvMUkJmS5N","19",,
"Z5kOeISUYMI","2017","EiVhYYfY6Xm","Gm6B7Z9Tbxs","NbvMUkJmS5N","0",,
"Z5kOeISUYMI","2017","EiVhYYfY6Xm","xP7pDf7Dsya","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","cYxMZbJKie1","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","KLEhX0pJjLD","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","p9ngKMI1HlP","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","ICQVBpakGjE","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","LXuJtbiUk7o","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","R54ocOMuaZA","NbvMUkJmS5N","0",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","CuAKN91lKD6","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","MEQrzTnlr9a","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","VVHFpTkvtp2","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","FtKeuScH4zG","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","BXVSBShabAV","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","fKutkl1woOh","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","wzERTiClETp","NbvMUkJmS5N","39",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","VJLbRW6R553","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","GWDE9M05Fyf","NbvMUkJmS5N","19",,
"L9y9A4uG3rY","2017","EiVhYYfY6Xm","yboc4U6mh3p","NbvMUkJmS5N","19",,
"Z5kOeISUYMI","2017","SlmxDUIybki","Gm6B7Z9Tbxs","ynuaDsLQ9eU","0",,
"Z5kOeISUYMI","2017","SlmxDUIybki","xP7pDf7Dsya","ynuaDsLQ9eU","3",,
"L9y9A4uG3rY","2017","SlmxDUIybki","cYxMZbJKie1","ynuaDsLQ9eU","1",,
"L9y9A4uG3rY","2017","SlmxDUIybki","KLEhX0pJjLD","ynuaDsLQ9eU","0",,
"L9y9A4uG3rY","2017","SlmxDUIybki","p9ngKMI1HlP","ynuaDsLQ9eU","15",,
"L9y9A4uG3rY","2017","SlmxDUIybki","ICQVBpakGjE","ynuaDsLQ9eU","4",,
"L9y9A4uG3rY","2017","SlmxDUIybki","LXuJtbiUk7o","ynuaDsLQ9eU","71",,
"L9y9A4uG3rY","2017","SlmxDUIybki","R54ocOMuaZA","ynuaDsLQ9eU","17",,
"L9y9A4uG3rY","2017","SlmxDUIybki","CuAKN91lKD6","ynuaDsLQ9eU","158",,
"L9y9A4uG3rY","2017","SlmxDUIybki","MEQrzTnlr9a","ynuaDsLQ9eU","111",,
"L9y9A4uG3rY","2017","SlmxDUIybki","VVHFpTkvtp2","ynuaDsLQ9eU","158",,
"L9y9A4uG3rY","2017","SlmxDUIybki","FtKeuScH4zG","ynuaDsLQ9eU","111",,
"L9y9A4uG3rY","2017","SlmxDUIybki","BXVSBShabAV","ynuaDsLQ9eU","158",,
"L9y9A4uG3rY","2017","SlmxDUIybki","fKutkl1woOh","ynuaDsLQ9eU","111",,
"L9y9A4uG3rY","2017","SlmxDUIybki","wzERTiClETp","ynuaDsLQ9eU","158",,
"L9y9A4uG3rY","2017","SlmxDUIybki","VJLbRW6R553","ynuaDsLQ9eU","111",,
"L9y9A4uG3rY","2017","SlmxDUIybki","GWDE9M05Fyf","ynuaDsLQ9eU","16",,
"L9y9A4uG3rY","2017","SlmxDUIybki","yboc4U6mh3p","ynuaDsLQ9eU","13",,
"Z5kOeISUYMI","2017","ngzYEraCr33","Gm6B7Z9Tbxs","ynuaDsLQ9eU","3",,
"Z5kOeISUYMI","2017","ngzYEraCr33","xP7pDf7Dsya","ynuaDsLQ9eU","16",,
"L9y9A4uG3rY","2017","ngzYEraCr33","cYxMZbJKie1","ynuaDsLQ9eU","4",,
"L9y9A4uG3rY","2017","ngzYEraCr33","KLEhX0pJjLD","ynuaDsLQ9eU","2",,
"L9y9A4uG3rY","2017","ngzYEraCr33","p9ngKMI1HlP","ynuaDsLQ9eU","37",,
"L9y9A4uG3rY","2017","ngzYEraCr33","ICQVBpakGjE","ynuaDsLQ9eU","10",,
"L9y9A4uG3rY","2017","ngzYEraCr33","LXuJtbiUk7o","ynuaDsLQ9eU","175",,
"L9y9A4uG3rY","2017","ngzYEraCr33","R54ocOMuaZA","ynuaDsLQ9eU","43",,
"L9y9A4uG3rY","2017","ngzYEraCr33","CuAKN91lKD6","ynuaDsLQ9eU","394",,
"L9y9A4uG3rY","2017","ngzYEraCr33","MEQrzTnlr9a","ynuaDsLQ9eU","275",,
"L9y9A4uG3rY","2017","ngzYEraCr33","VVHFpTkvtp2","ynuaDsLQ9eU","394",,
"L9y9A4uG3rY","2017","ngzYEraCr33","FtKeuScH4zG","ynuaDsLQ9eU","275",,
"L9y9A4uG3rY","2017","ngzYEraCr33","BXVSBShabAV","ynuaDsLQ9eU","394",,
"L9y9A4uG3rY","2017","ngzYEraCr33","fKutkl1woOh","ynuaDsLQ9eU","275",,
"L9y9A4uG3rY","2017","ngzYEraCr33","wzERTiClETp","ynuaDsLQ9eU","394",,
"L9y9A4uG3rY","2017","ngzYEraCr33","VJLbRW6R553","ynuaDsLQ9eU","275",,
"L9y9A4uG3rY","2017","ngzYEraCr33","GWDE9M05Fyf","ynuaDsLQ9eU","39",,
"L9y9A4uG3rY","2017","ngzYEraCr33","yboc4U6mh3p","ynuaDsLQ9eU","33",,
"Z5kOeISUYMI","2017","p7wCM1JfI5d","Gm6B7Z9Tbxs","ynuaDsLQ9eU","2",,
"Z5kOeISUYMI","2017","p7wCM1JfI5d","xP7pDf7Dsya","ynuaDsLQ9eU","9",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","cYxMZbJKie1","ynuaDsLQ9eU","2",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","KLEhX0pJjLD","ynuaDsLQ9eU","2",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","p9ngKMI1HlP","ynuaDsLQ9eU","23",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","ICQVBpakGjE","ynuaDsLQ9eU","6",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","LXuJtbiUk7o","ynuaDsLQ9eU","107",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","R54ocOMuaZA","ynuaDsLQ9eU","26",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","CuAKN91lKD6","ynuaDsLQ9eU","241",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","MEQrzTnlr9a","ynuaDsLQ9eU","167",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","VVHFpTkvtp2","ynuaDsLQ9eU","241",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","FtKeuScH4zG","ynuaDsLQ9eU","167",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","BXVSBShabAV","ynuaDsLQ9eU","241",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","fKutkl1woOh","ynuaDsLQ9eU","167",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","wzERTiClETp","ynuaDsLQ9eU","241",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","VJLbRW6R553","ynuaDsLQ9eU","167",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","GWDE9M05Fyf","ynuaDsLQ9eU","24",,
"L9y9A4uG3rY","2017","p7wCM1JfI5d","yboc4U6mh3p","ynuaDsLQ9eU","20",,
"Z5kOeISUYMI","2017","Tkgo1tPTOv2","Gm6B7Z9Tbxs","ynuaDsLQ9eU","1",,
"Z5kOeISUYMI","2017","Tkgo1tPTOv2","xP7pDf7Dsya","ynuaDsLQ9eU","4",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","cYxMZbJKie1","ynuaDsLQ9eU","1",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","KLEhX0pJjLD","ynuaDsLQ9eU","1",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","p9ngKMI1HlP","ynuaDsLQ9eU","6",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","ICQVBpakGjE","ynuaDsLQ9eU","2",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","LXuJtbiUk7o","ynuaDsLQ9eU","27",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","R54ocOMuaZA","ynuaDsLQ9eU","7",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","CuAKN91lKD6","ynuaDsLQ9eU","60",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","MEQrzTnlr9a","ynuaDsLQ9eU","41",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","VVHFpTkvtp2","ynuaDsLQ9eU","60",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","FtKeuScH4zG","ynuaDsLQ9eU","41",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","BXVSBShabAV","ynuaDsLQ9eU","60",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","fKutkl1woOh","ynuaDsLQ9eU","41",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","wzERTiClETp","ynuaDsLQ9eU","60",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","VJLbRW6R553","ynuaDsLQ9eU","41",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","GWDE9M05Fyf","ynuaDsLQ9eU","6",,
"L9y9A4uG3rY","2017","Tkgo1tPTOv2","yboc4U6mh3p","ynuaDsLQ9eU","5",,
"Z5kOeISUYMI","2017","uYsMyJiKEjP","Gm6B7Z9Tbxs","ynuaDsLQ9eU","0",,
"Z5kOeISUYMI","2017","uYsMyJiKEjP","xP7pDf7Dsya","ynuaDsLQ9eU","0",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","cYxMZbJKie1","ynuaDsLQ9eU","0",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","KLEhX0pJjLD","ynuaDsLQ9eU","0",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","p9ngKMI1HlP","ynuaDsLQ9eU","6",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","ICQVBpakGjE","ynuaDsLQ9eU","2",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","LXuJtbiUk7o","ynuaDsLQ9eU","29",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","R54ocOMuaZA","ynuaDsLQ9eU","7",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","CuAKN91lKD6","ynuaDsLQ9eU","66",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","MEQrzTnlr9a","ynuaDsLQ9eU","45",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","VVHFpTkvtp2","ynuaDsLQ9eU","66",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","FtKeuScH4zG","ynuaDsLQ9eU","45",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","BXVSBShabAV","ynuaDsLQ9eU","66",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","fKutkl1woOh","ynuaDsLQ9eU","45",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","wzERTiClETp","ynuaDsLQ9eU","66",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","VJLbRW6R553","ynuaDsLQ9eU","45",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","GWDE9M05Fyf","ynuaDsLQ9eU","7",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","yboc4U6mh3p","ynuaDsLQ9eU","6",,
"Z5kOeISUYMI","2017","uYsMyJiKEjP","Gm6B7Z9Tbxs","ynuaDsLQ9eU","1",,
"Z5kOeISUYMI","2017","uYsMyJiKEjP","xP7pDf7Dsya","ynuaDsLQ9eU","5",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","cYxMZbJKie1","ynuaDsLQ9eU","1",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","KLEhX0pJjLD","ynuaDsLQ9eU","1",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","p9ngKMI1HlP","ynuaDsLQ9eU","6",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","ICQVBpakGjE","ynuaDsLQ9eU","2",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","LXuJtbiUk7o","ynuaDsLQ9eU","27",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","R54ocOMuaZA","ynuaDsLQ9eU","7",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","CuAKN91lKD6","ynuaDsLQ9eU","59",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","MEQrzTnlr9a","ynuaDsLQ9eU","41",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","VVHFpTkvtp2","ynuaDsLQ9eU","59",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","FtKeuScH4zG","ynuaDsLQ9eU","41",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","BXVSBShabAV","ynuaDsLQ9eU","59",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","fKutkl1woOh","ynuaDsLQ9eU","41",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","wzERTiClETp","ynuaDsLQ9eU","59",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","VJLbRW6R553","ynuaDsLQ9eU","41",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","GWDE9M05Fyf","ynuaDsLQ9eU","6",,
"L9y9A4uG3rY","2017","uYsMyJiKEjP","yboc4U6mh3p","ynuaDsLQ9eU","5",,
"Z5kOeISUYMI","2017","kZP86ulsOJr","Gm6B7Z9Tbxs","ynuaDsLQ9eU","0",,
"Z5kOeISUYMI","2017","kZP86ulsOJr","xP7pDf7Dsya","ynuaDsLQ9eU","0",,
"L9y9A4uG3rY","2017","kZP86ulsOJr","cYxMZbJKie1","ynuaDsLQ9eU","0",,
"L9y9A4uG3rY","2017","kZP86ulsOJr","KLEhX0pJjLD","ynuaDsLQ9eU","0",,
"L9y9A4uG3rY","2017","kZP86ulsOJr","p9ngKMI1HlP","ynuaDsLQ9eU","5",,
"L9y9A4uG3rY","2017","kZP86ulsOJr","ICQVBpakGjE","ynuaDsLQ9eU","1",,
"L9y9A4uG3rY","2017","kZP86ulsOJr","LXuJtbiUk7o","ynuaDsLQ9eU","22",,
"L9y9A4uG3rY","2017","kZP86ulsOJr","R54ocOMuaZA","ynuaDsLQ9eU","5",,
"L9y9A4uG3rY","2017","kZP86ulsOJr","CuAKN91lKD6","ynuaDsLQ9eU","49",,
"L9y9A4uG3rY","2017","kZP86ulsOJr","MEQrzTnlr9a","ynuaDsLQ9eU","35",,
"L9y9A4uG3rY","2017","kZP86ulsOJr","VVHFpTkvtp2","ynuaDsLQ9eU","49",,
"L9y9A4uG3rY","2017","kZP86ulsOJr","FtKeuScH4zG","ynuaDsLQ9eU","35",,
